Nombre,Referencia interna,Código de barras,Categoría de producto,Coste,Precio de venta,Unidad SAT,Margen de Utilidad,Margen de Utilidad en %
CONECTOR MULTI MEC TIPO RAB PULPO 6SALIDA,RAB-6C,,All,0.0,92.0,Pieza,92.0,100.0
CONECTOR PARA ADAPTADOR DE FILTRO ANBEC,CF05,7506069036583,ANBEC,0.0,65.0,Pieza,65.0,100.0
CONECTOR PARA FILTRO METALICO ROSCA INT ANBEC,CFIE,7506069007743,ANBEC,0.0,30.5,Pieza,30.5,100.0
CONECTOR PARA LAVADORA 3/4 X 3/4 1.2 MTS ANBEC,CL34,7506069037078,ANBEC,0.0,121.5,Pieza,121.5,100.0
CONECTOR PARA POLIDUCTO BRONCE 1 ROSCA EXT ANBEC,CONPRE1,,ANBEC,0.0,69.0,Pieza,69.0,100.0
CONECTOR PARA POLIDUCTO BRONCE 1/2 ROSCA EXT ANBEC,CONPRE12,,ANBEC,0.0,25.0,Pieza,25.0,100.0
CONECTOR PARA POLIDUCTO BRONCE 1/2 ROSCA INT ANBEC,CONPRI12,7506069030376,ANBEC,0.0,35.0,Pieza,35.0,100.0
CONECTOR PARA POLIDUCTO BRONCE 3/4 ROSCA EXT ANBEC,CONPRE34,7506069012815,ANBEC,0.0,31.0,Pieza,31.0,100.0
CONECTOR PARA POLIDUCTO ZINC 1/2 ROSCA EXT ANBEC,CPRE664,7506069043697,ANBEC,0.0,20.0,Pieza,20.0,100.0
CONECTOR PARA POLIDUCTO ZINC 1/2 ROSCA INT ANBEC,CPRI665,7506069043703,ANBEC,0.0,23.5,Pieza,23.5,100.0
CONECTOR PARA VARILLA,519-AC194,,TAMEX,0.0,1.0,Pieza,1.0,100.0
CONECTOR PLASTICO HEMBRA PARA MANGUERA 1/2 TRUEPOWER,TPCP1180,7506069050640,ANBEC,0.0,19.6,Pieza,19.6,100.0
CONECTOR PLASTICO HEMBRA PARA MANGUERA 5/8- 3/4 TRUEPOWER,TPCP1177,7506069050619,ANBEC,0.0,23.4,Pieza,23.4,100.0
CONECTOR PLASTICO MACHO PARA MANGUERA 1/2 TRUEPOWER,TPCP1179,7506069050633,ANBEC,0.0,18.4,Pieza,18.4,100.0
CONECTOR PLASTICO MACHO PARA MANGUERA 5/8- 3/4 TRUEPOWER,TPCP1176,7506069050602,ANBEC,0.0,24.5,Pieza,24.5,100.0
CONECTOR PVC INSERCION ROSCA EXTERIOR 32mm  1 1/4,,,All,0.0,18.0,Pieza,18.0,100.0
CONECTOR PVC INSERCION ROSCA INTERIOR 13mm 1/2 (FV),,,All,0.0,12.0,Pieza,12.0,100.0
"CONECTOR PVC PESADO 1"" 25MM",CONECTOR1,,TAMEX,0.0,7.0,Pieza,7.0,100.0
"CONECTOR PVC PESADO 3"" 75MM",CONECTOR3,,TAMEX,0.0,67.0,Pieza,67.0,100.0
CONECTOR RAPIDO HEMBRA ACERO CROMO 1/4 NPT TRUEPOWER,TPCRF562,7506069041495,ANBEC,0.0,17.0,Pieza,17.0,100.0
CONECTOR RAPIDO HEMBRA NPT 1/4 LATON TRUEPOWER,TPCNTF,7506069035180,ANBEC,0.0,29.0,Pieza,29.0,100.0
CONECTOR RAPIDO MACHO NTP 1/4  LATON TRUEPOWER,TPCNTM,7506069032301,ANBEC,0.0,27.0,Pieza,27.0,100.0
CONECTOR RAPIDO MACHO NTP 1/4 ACERO CROMADO TRUEPOWER,TPCRM563,7506069041501,ANBEC,0.0,18.2,Pieza,18.2,100.0
CONECTOR RAPIDO UNIVERSAL HEMBRA 1/4 ACERO CROMO TRUEPOWER,TPCR472,7506069040498,ANBEC,0.0,68.0,Pieza,68.0,100.0
CONECTOR RECTO PARA ZOCLO ALTURA 145 MM SHUTZ ELITE,41218,7506069096310,ANBEC,0.0,50.0,Pieza,50.0,100.0
CONECTOR RECTO PARA ZOCLO DE 95 MM SHUTZ ELITE,41216,7506069096297,ANBEC,0.0,37.5,Pieza,37.5,100.0
CONECTOR Y 3/4  METALICO TRUEPOWER,TPYC34,7506069016424,ANBEC,0.0,88.0,Pieza,88.0,100.0
CONECTOR Y PARA LAVADORA 3/4 X 3/4 X 3/4 30 CMS ANBEC,CYL34,7506069037566,ANBEC,0.0,155.0,Pieza,155.0,100.0
CONECTOR Y PARA LAVADORA PLASTICO TRUEPOWER,TPCONYP,7506069035227,ANBEC,0.0,39.0,Pieza,39.0,100.0
CONEXION PARA MANGUERA DE LATON HEMBRA 1/2 CON EMPAQUE TRUEPOWER,CHM12,7506069007880,ANBEC,0.0,30.0,Pieza,30.0,100.0
CONEXION PARA MANGUERA DE LATON HEMBRA 5/8 CON EMPAQUE TRUEPOWER,CHM58,7506069057526,ANBEC,0.0,29.0,Pieza,29.0,100.0
CONEXION PARA MANGUERA LATON MACHO 1/2 TRUEPOWER,CMM12,7506069022487,ANBEC,0.0,23.4,Pieza,23.4,100.0
CONEXION PARA MANGUERA LATON MACHO 5/8 TRUEPOWER,CMM58,7506069015014,ANBEC,0.0,24.5,Pieza,24.5,100.0
CONO DE PRECAUCION 45 CM TRUPOWER,69748,7506069088070,ANBEC,0.0,204.0,Pieza,204.0,100.0
CONO DE PRECAUCION 70 CM TRUPOWER,69749,7506069088087,ANBEC,0.0,356.0,Pieza,356.0,100.0
CONO DE PRECAUCION 90 CM TRUPOWER,69750,7506069088094,ANBEC,0.0,594.0,Pieza,594.0,100.0
CONO DE PRECAUCION CON REFLEJANTE 45 CM TRUPOWER,69745,7506069088049,ANBEC,0.0,221.0,Pieza,221.0,100.0
CONO DE PRECAUCION CON REFLEJANTE 70 CM TRUPOWER,69746,7506069088056,ANBEC,0.0,374.0,Pieza,374.0,100.0
CONO DE PRECAUCION CON REFLEJANTE 90 CM TRUPOWER,69747,7506069088063,ANBEC,0.0,612.0,Pieza,612.0,100.0
CONSTRUCTORA DUSIF,,,All,0.0,1.0,,1.0,100.0
CONTACTO ATERRIZADO BEIGE ABS L-300 STROM,TAA804,7506069045646,ANBEC,0.0,14.8,Pieza,14.8,100.0
CONTACTO ATERRIZADO DE SUPERFICIE DUPLEX BEIGE SOBREPONER 15 A 127 V 60 HZ STROM,TP1016,7506069032066,ANBEC,0.0,23.8,Pieza,23.8,100.0
CONTACTO ATERRIZADO DUPLEX BEIGE ABS L-300 STROM,TDA808,7506069045684,ANBEC,0.0,24.4,Pieza,24.4,100.0
CONTACTO ATERRIZADO DUPLEX BEIGE C/BASE AZUL L-STANDARD STROM,TP1017,7506069032042,ANBEC,0.0,16.0,Pieza,16.0,100.0
CONTACTO ATERRIZADO DUPLEX BLANCO C/BASE AZUL L-STANDARD STROM,TP1017W,7506069032127,ANBEC,0.0,16.0,Pieza,16.0,100.0
CONTACTO ATERRIZADO DUPLEX BLANCO L-600 STROM,TDA822,7506069045851,ANBEC,0.0,38.0,Pieza,38.0,100.0
CONTACTO ATERRIZADO DUPLEX NARANJA L-STANDARD STROM,TP1022,7506069032059,ANBEC,0.0,46.0,Pieza,46.0,100.0
CONTACTO ATERRIZADO DUPLEX PC GRIS 72 MM L-900 STROM,STTD1300,7506069052217,ANBEC,0.0,50.0,Pieza,50.0,100.0
CONTACTO ATERRIZADO DUPLEX PC NEGRO 72 MM L-900 STROM,STTD1299,7506069052200,ANBEC,0.0,50.0,Pieza,50.0,100.0
CONTACTO DOBLE POLARIZADO MARCA LEVITON 100,,,All,0.0,77.07,Pieza,77.07,100.0
CONTACTO INDUSTRIAL ATERRIZADO CON ABRAZADERA STROM,TP1013,7506069032035,ANBEC,0.0,19.3,Pieza,19.3,100.0
CONTACTO PARA 2 USB 36 MM PC GRIS L-900 STROM,STCUSB1815,7506069059377,ANBEC,0.0,176.0,Pieza,176.0,100.0
CONTACTO PARA 2 USB 36 MM PC NEGRO L-900 STROM,STCUSB1814,7506069059360,ANBEC,0.0,176.0,Pieza,176.0,100.0
CONTACTO POLARIZADO BEIGE ABS L-300 STROM,TPA806,7506069045660,ANBEC,0.0,13.6,Pieza,13.6,100.0
CONTACTO SENCILLO ATERRIZADO 36 MM PC GRIS L-900 STROM,STTS1298,7506069052194,ANBEC,0.0,30.0,Pieza,30.0,100.0
CONTACTO SENCILLO ATERRIZADO 36 MM PC NEGRO  L-900 STROM,STTS1297,7506069052187,ANBEC,0.0,30.0,Pieza,30.0,100.0
CONTACTO SENCILLO POLARIZADO L-ECO STROM,TP1014,7506069032073,ANBEC,0.0,7.4,Pieza,7.4,100.0
CONTACTO SENCILLO POLARIZADO MARCA LEVITON 100,MGLEVITONSENCILLO,,All,0.0,192.73,Pieza,192.73,100.0
CONTADOR MANUAL MECANICO 4 DIGITOS TRUEPOWER,TPCM612,7506069042843,ANBEC,0.0,67.0,Pieza,67.0,100.0
CONTRA PARA LAVABO CUADRADA CROMADA SIN REBOSADERO 1-1/4,ABCS1856,7506069074950,ANBEC,0.0,500.0,Pieza,500.0,100.0
CONTRA PARA LAVABO CUADRADA NEGRO MATE CON REBOSADERO 1-1/4,ABCS1858,7506069074974,ANBEC,0.0,500.0,Pieza,500.0,100.0
CONTRA PARA LAVABO CUADRADA NEGRO MATE SIN REBOSADERO 1-1/4,ABCS1860,7506069074998,ANBEC,0.0,500.0,Pieza,500.0,100.0
CONTRA PARA LAVABO REDONDA NEGRO MATE CON REBOSADERO 1-1/4,ABCS1857,7506069074967,ANBEC,0.0,462.0,Pieza,462.0,100.0
CONTRA PARA LAVABO REDONDA NEGRO MATE SIN REBOSADERO 1-1/4,ABCS1859,7506069074981,ANBEC,0.0,462.0,Pieza,462.0,100.0
CONTRA PARA LAVABO REDONDA NIQUEL PULIDO SIN REBOSADERO 1-1/4,ABCS1855,7506069074943,ANBEC,0.0,462.0,Pieza,462.0,100.0
CONTRACANASTA ACERO INOXIDABLE CON CEDAZO,CONCM1998,7506069098901,ANBEC,0.0,172.0,Pieza,172.0,100.0
CONTRACANASTA BAR ACERO INOX 2-1/2 ANBEC,CONMTB,7506069005701,ANBEC,0.0,95.0,Pieza,95.0,100.0
CONTRACANASTA FREGADOR ACERO INOX 3-1/2 ANBEC,CONCM,7506069005510,ANBEC,0.0,98.0,Pieza,98.0,100.0
CONTRACANASTA FREGADOR ACERO INOX 3-1/2 CON TUBO ACERO 10 CMS ANBEC,CONCMT,7506069005541,ANBEC,0.0,112.0,Pieza,112.0,100.0
CONTRACANASTA FREGADOR PVC 3 1/2 CUBIERTA ACERO CON TUBO PVC 10 CMS ANBEC,CONCPVCT,7506069005534,ANBEC,0.0,55.5,Pieza,55.5,100.0
CONTRACANASTA FREGADOR PVC 3-1/2 CUBIERTA ACERO ANBEC,CONCPVC,7506069005527,ANBEC,0.0,49.0,Pieza,49.0,100.0
CONTRAJUNTA DE PVC 38MM,MGCJUNTA,,All,0.0,22.59,Pieza,22.59,100.0
CONTRAREJILLA CUADRADA METALICA LARGA CROMO,CON1858,7506069060694,ANBEC,0.0,345.0,Pieza,345.0,100.0
CONTRAREJILLA CUADRADA METALICA LARGA NIQUEL PULIDO,CON1862,7506069059889,ANBEC,0.0,424.0,Pieza,424.0,100.0
CONTRAREJILLA LAVABO CROMADA ANBEC,CONL669,7506069043758,ANBEC,0.0,132.0,Pieza,132.0,100.0
CONTRAREJILLA LAVABO CROMADA DE PUSH ANBEC,CONLCZ,7506069038785,ANBEC,0.0,291.0,Pieza,291.0,100.0
CONTRAREJILLA LAVABO PVC SUPERFICIE BLANCA ANBEC,CONLSB,7506069007576,ANBEC,0.0,28.5,Pieza,28.5,100.0
CONTRAREJILLA LAVABO PVC SUPERFICIE CROMADA METALICA ANBEC,CONLSC,7506069005725,ANBEC,0.0,40.0,Pieza,40.0,100.0
CONTRAREJILLA REDONDA LAVABO NIQUEL PULIDO,CONLCZ1889,7506069060250,ANBEC,0.0,357.0,Pieza,357.0,100.0
CONTROL PARA AIRE METALICO MYPAT COOLER,CONA,7506069005718,ANBEC,0.0,115.5,Pieza,115.5,100.0
CONVERTIDOR 1 A 3 PARA TIRA LED STROM,ST2645,7506069082627,ANBEC,0.0,135.0,Pieza,135.0,100.0
CONVERTIDOR PARA TIRA LED GABINETE 20W STROM,ST2633,7506069082641,ANBEC,0.0,643.0,Pieza,643.0,100.0
CONVERTIDOR PARA TIRA LED GABINETE 40W STROM,ST2634,7506069082658,ANBEC,0.0,1132.0,Pieza,1132.0,100.0
CONVERTIDOR PARA TIRA LED GABINETE 60W STROM,ST2635,7506069082665,ANBEC,0.0,1359.0,Pieza,1359.0,100.0
"COPLE A.C. ROSCADO NEGRO CED-40 2""",,,All,0.0,1135.17,Pieza,1135.17,100.0
"COPLE BRONCE 3"" FORMULADO SAE-62 CUERDA CONICA",,,All,0.0,6415.38,Pieza,6415.38,100.0
COPLE BRONCE DOBLE CON ESPIGA 1/2 ANBEC,CDEB12,7506069008412,ANBEC,0.0,33.0,Pieza,33.0,100.0
COPLE CON OREJA CPVC 1/2 ANBEC,CCOCPVC12,,ANBEC,0.0,15.9,Pieza,15.9,100.0
"COPLE CONDUIT PARED GRUESA GALV 1""",,,All,0.0,30.0,Pieza,30.0,100.0
COPLE CPVC 1 ANBEC,COCPVC1,7506069007934,ANBEC,0.0,6.5,Pieza,6.5,100.0
COPLE CPVC 1-1/2 ANBEC,COCPVC112,7506069019685,ANBEC,0.0,26.4,Pieza,26.4,100.0
COPLE CPVC 1-1/4 ANBEC,COCPVC114,7506069019678,ANBEC,0.0,15.9,Pieza,15.9,100.0
COPLE CPVC 1/2 ANBEC,COCPVC12,,ANBEC,0.0,1.9,Pieza,1.9,100.0
COPLE CPVC 2 ANBEC,COCPVC2,7506069019692,ANBEC,0.0,50.2,Pieza,50.2,100.0
COPLE CPVC 3/4 ANBEC,COCPVC34,,ANBEC,0.0,3.0,Pieza,3.0,100.0
COPLE CPVC REPARACION 1 ANBEC,CRLCPVC1,7506069039782,ANBEC,0.0,26.4,Pieza,26.4,100.0
COPLE CPVC REPARACION 1/2 ANBEC,CRLCPVC12,7506069039768,ANBEC,0.0,13.3,Pieza,13.3,100.0
COPLE CPVC REPARACION 3/4 ANBEC,CRLCPVC34,7506069039775,ANBEC,0.0,21.2,Pieza,21.2,100.0
COPLE DE REPARACION PVC HIDRAULICO CON CAMPANA INGLES 101 MM DIAM,,,All,0.0,287.1,Pieza,287.1,100.0
COPLE DRESSER BRONCE 1 ANBEC,CDB1,7506069007897,ANBEC,0.0,300.0,Pieza,300.0,100.0
COPLE DRESSER BRONCE 1/2 ANBEC,CDB12,7506069007774,ANBEC,0.0,104.0,Pieza,104.0,100.0
COPLE DRESSER BRONCE 3/4 ANBEC,CDB34,7506069007781,ANBEC,0.0,164.0,Pieza,164.0,100.0
COPLE DRESSER CPVC 1 ANBEC,CDC1028,7506069048753,ANBEC,0.0,66.3,Pieza,66.3,100.0
COPLE DRESSER CPVC 1/2 ANBEC,CDC1026,7506069048739,ANBEC,0.0,31.7,Pieza,31.7,100.0
COPLE DRESSER CPVC 3/4 ANBEC,CDC1027,7506069048746,ANBEC,0.0,46.5,Pieza,46.5,100.0
COPLE DRESSER PVC CON EMPAQUES 1 ANBEC,CDPE1,7506069038778,ANBEC,0.0,70.8,Pieza,70.8,100.0
COPLE GALV 1,MGCCOPLE25,,MG,0.0,25.0,Pieza,25.0,100.0
COPLE GALV 1/2,MGCCOPLE13,,MG,0.0,10.0,Pieza,10.0,100.0
COPLE GALV 3/4,MGCCOPLE19,,MG,0.0,15.0,Pieza,15.0,100.0
COPLE GALV 3/8,MGCG8MM,,MG,0.0,20.0,Pieza,20.0,100.0
COPLE GALVANIZADO 10mm LISO,,,LIMSA,0.0,13.0,Pieza,13.0,100.0
COPLE HEMBRA 1/4 NPT ACERO CROMO TRUEPOWER,TPCRF561,7506069041488,ANBEC,0.0,58.0,Pieza,58.0,100.0
COPLE HEMBRA 1/4 NPT LATON  TRUEPOWER,TPCOPF,7506069032318,ANBEC,0.0,72.0,Pieza,72.0,100.0
COPLE MACHO 1/4 NPT LATON TRUEPOWER,TPCOPM,7506069032325,ANBEC,0.0,67.0,Pieza,67.0,100.0
COPLE MACHO 1/4 NTP ACERO CROMO TRUEPOWER,TPCRM560,7506069037351,ANBEC,0.0,59.0,Pieza,59.0,100.0
"COPLE PARA CONDUIT EMT EN ACERO GALVANIZADO DE 1""",,,TAMEX,0.0,20.0,Pieza,20.0,100.0
COPLE PP-R TERMOFUSION 20 MM ANBEC,CPPR860,7506069046285,ANBEC,0.0,3.6,Pieza,3.6,100.0
COPLE PP-R TERMOFUSION 25 MM ANBEC,CPPR861,7506069046292,ANBEC,0.0,6.2,Pieza,6.2,100.0
COPLE PP-R TERMOFUSION 32 MM ANBEC,CPPR862,7506069046308,ANBEC,0.0,9.3,Pieza,9.3,100.0
COPLE PVC CED 40 1,COPVC1012,7506069071553,ANBEC,0.0,6.0,Pieza,6.0,100.0
COPLE PVC CED 40 1/2,COPVC1010,7506069071539,ANBEC,0.0,2.8,Pieza,2.8,100.0
COPLE PVC CED 40 3/4,COPVC1011,7506069071546,ANBEC,0.0,4.4,Pieza,4.4,100.0
COPLE PVC PESADO DE 2 50MM,,,All,0.0,35.0,Pieza,35.0,100.0
COPLE RED PP-R TERMOFUSION 25-20 MM ANBEC,CPPR876,7506069046445,ANBEC,0.0,4.0,Pieza,4.0,100.0
COPLE RED PP-R TERMOFUSION 32-20 MM ANBEC,CPPR877,,ANBEC,0.0,7.5,Pieza,7.5,100.0
COPLE RED PP-R TERMOFUSION 32-25 MM ANBEC,CPPR878,7506069046469,ANBEC,0.0,9.3,Pieza,9.3,100.0
COPLE REPARACION PVC HID RD-26 DE 200 MM DIAM,,,LIMSA,0.0,7.5,Pieza,7.5,100.0
COPLE UNION 3/8 X 3/8 FLARE ANBEC,CU38F,7506069043550,ANBEC,0.0,26.0,Pieza,26.0,100.0
CORDON FLEXIBLE SPT (POT) RoHS 300V CAL. 14 BLANCO KOBREX,040-CPOT14-B,,All,0.0,2227.0,Metro,2227.0,100.0
CORDON USO RUDO STJ 60 300V 2X16 CARRETE,204.CUR2X16-C300V,,TAMEX,0.0,22.0,Pieza,22.0,100.0
"CORREA CON GANCHOS PARA REMOLQUE  2 X 6 MTS MAXIMA CARGA 4,500 KGS TRUEPOWER",TPSJ354,7506069009280,ANBEC,0.0,393.0,Pieza,393.0,100.0
CORREDERA DE EXTENSION 3/4 27 MM ANCHO 12 PULG LARGO SHUTZ,JRE2712,7506069062971,ANBEC,0.0,23.0,Pieza,23.0,100.0
CORREDERA DE EXTENSION 3/4 27 MM ANCHO 14 PULG LARGO SHUTZ,JRE2714,7506069062988,ANBEC,0.0,27.5,Pieza,27.5,100.0
CORREDERA DE EXTENSION 3/4 27 MM ANCHO 16 PULG LARGO SHUTZ,JRE2716,7506069063176,ANBEC,0.0,31.0,Pieza,31.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO CROMO 45 MM ANCHO 14 PULG LARGO SHUTZ ELITE,JRE722,7506069044373,ANBEC,0.0,178.0,Pieza,178.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO CROMO 45 MM ANCHO 16 PULG LARGO SHUTZ ELITE,JRE723,7506069044380,ANBEC,0.0,200.0,Pieza,200.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO CROMO 45 MM ANCHO 18 PULG LARGO SHUTZ ELITE,JRE724,7506069044397,ANBEC,0.0,228.0,Pieza,228.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO CROMO 45 MM ANCHO 20 PULG LARGO SHUTZ ELITE,JRE725,7506069044403,ANBEC,0.0,245.0,Pieza,245.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO CROMO 45 MM ANCHO 22 PULG LARGO SHUTZ ELITE,JRE726,7506069044410,ANBEC,0.0,258.0,Pieza,258.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO NEGRO 45 MM ANCHO 14 PULG LARGO SHUTZ ELITE,JRE1428,7506069073878,ANBEC,0.0,178.0,Pieza,178.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO NEGRO 45 MM ANCHO 16  PULG LARGO SHUTZ ELITE,JRE1429,7506069079184,ANBEC,0.0,200.0,Pieza,200.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO NEGRO 45 MM ANCHO 18 PULG LARGO SHUTZ ELITE,JRE1435,7506069079191,ANBEC,0.0,228.0,Pieza,228.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO NEGRO 45 MM ANCHO 20 PULG LARGO SHUTZ ELITE,JRE1436,7506069079207,ANBEC,0.0,245.0,Pieza,245.0,100.0
CORREDERA DE EXTENSION CIERRE LENTO NEGRO 45 MM ANCHO 22 PULG LARGO SHUTZ ELITE,JRE1437,7506069079221,ANBEC,0.0,258.0,Pieza,258.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 30 MM ANCHO 10 PULG LARGO SHUTZ,JRE3010,7506069053771,ANBEC,0.0,32.0,Pieza,32.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 30 MM ANCHO 12 PULG LARGO SHUTZ,JRE3012,7506069048845,ANBEC,0.0,36.5,Pieza,36.5,100.0
CORREDERA DE EXTENSION TOTAL CROMO 30 MM ANCHO 14 PULG LARGO SHUTZ,JRE3014,7506069048852,ANBEC,0.0,44.5,Pieza,44.5,100.0
CORREDERA DE EXTENSION TOTAL CROMO 30 MM ANCHO 16 PULG LARGO SHUTZ,JRE3016,7506069048869,ANBEC,0.0,48.0,Pieza,48.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 30 MM ANCHO 18 PULG LARGO SHUTZ,JRE3018,7506069048876,ANBEC,0.0,58.0,Pieza,58.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 10 PULG LARGO SHUTZ,JRE3510,7506069053764,ANBEC,0.0,33.0,Pieza,33.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 12 PULG LARGO SHUTZ,JRE3512,7506069015069,ANBEC,0.0,41.0,Pieza,41.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 14 PULG LARGO SHUTZ,JRE3514,7506069015076,ANBEC,0.0,47.0,Pieza,47.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 16 PULG LARGO SHUTZ,JRE3516,7506069015083,ANBEC,0.0,56.0,Pieza,56.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 18 PULG LARGO SHUTZ,JRE3518,7506069015090,ANBEC,0.0,59.0,Pieza,59.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 20 PULG LARGO SHUTZ,JRE3520,7506069015106,ANBEC,0.0,65.0,Pieza,65.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 22 PULG LARGO SHUTZ,JRE3522,7506069015113,ANBEC,0.0,75.0,Pieza,75.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 35 MM ANCHO 24 PULG LARGO SHUTZ,JRE3524,7506069015120,ANBEC,0.0,90.0,Pieza,90.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 45 MM ANCHO 12 PULG LARGO SHUTZ,JRE4512,7506069015045,ANBEC,0.0,58.0,Pieza,58.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 45 MM ANCHO 14 PULG LARGO SHUTZ,JRE4514,7506069015052,ANBEC,0.0,65.0,Pieza,65.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 45 MM ANCHO 16 PULG LARGO SHUTZ,JRE4516,7506069014864,ANBEC,0.0,82.0,Pieza,82.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 45 MM ANCHO 18 PULG LARGO SHUTZ,JRE4518,7506069014871,ANBEC,0.0,90.0,Pieza,90.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 45 MM ANCHO 20 PULG LARGO SHUTZ,JRE4520,7506069014888,ANBEC,0.0,95.0,Pieza,95.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 45 MM ANCHO 22 PULG LARGO SHUTZ,JRE4522,7506069014895,ANBEC,0.0,105.0,Pieza,105.0,100.0
CORREDERA DE EXTENSION TOTAL CROMO 45 MM ANCHO 24 PULG LARGO SHUTZ,JRE4524,7506069014901,ANBEC,0.0,120.0,Pieza,120.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 30 MM ANCHO 12 PULG LARGO SHUTZ,JRE1414,7506069054020,ANBEC,0.0,36.5,Pieza,36.5,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 30 MM ANCHO 14 PULG LARGO SHUTZ,JRE1415,7506069054037,ANBEC,0.0,44.5,Pieza,44.5,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 30 MM ANCHO 16 PULG LARGO SHUTZ,JRE1416,7506069054044,ANBEC,0.0,48.0,Pieza,48.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 30 MM ANCHO 18 PULG LARGO SHUTZ,JRE1417,7506069054051,ANBEC,0.0,58.0,Pieza,58.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 35 MM ANCHO 12 PULG LARGO SHUTZ,JRE1418,7506069054068,ANBEC,0.0,41.0,Pieza,41.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 35 MM ANCHO 14 PULG LARGO SHUTZ,JRE1419,7506069054075,ANBEC,0.0,47.0,Pieza,47.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 35 MM ANCHO 16 PULG LARGO SHUTZ,JRE1420,7506069054082,ANBEC,0.0,56.0,Pieza,56.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 35 MM ANCHO 18 PULG LARGO SHUTZ,JRE1421,7506069054099,ANBEC,0.0,59.0,Pieza,59.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 35 MM ANCHO 20 PULG LARGO SHUTZ,JRE1422,7506069054105,ANBEC,0.0,65.0,Pieza,65.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 45 MM ANCHO 12 PULG LARGO SHUTZ,JRE1426,7506069073267,ANBEC,0.0,58.0,Pieza,58.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 45 MM ANCHO 14 PULG LARGO SHUTZ,JRE1427,7506069073274,ANBEC,0.0,65.0,Pieza,65.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 45 MM ANCHO 16 PULG LARGO SHUTZ,JRE1424,7506069073243,ANBEC,0.0,82.0,Pieza,82.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 45 MM ANCHO 18 PULG LARGO SHUTZ,JRE1425,7506069073250,ANBEC,0.0,90.0,Pieza,90.0,100.0
CORREDERA DE EXTENSION TOTAL NEGRO 45 MM ANCHO 20 PULG LARGO SHUTZ.,JRE1423,7506069073236,ANBEC,0.0,95.0,Pieza,95.0,100.0
CORREDERA DE EXTENSION TOTAL PUSH TO OPEN CROMO 45 MM ANCHO 12 PULG LARGO SHUTZ ELITE,JRE812,7506069078675,ANBEC,0.0,155.0,Pieza,155.0,100.0
CORREDERA DE EXTENSION TOTAL PUSH TO OPEN CROMO 45 MM ANCHO 14 PULG LARGO SHUTZ ELITE,JRE814,7506069078682,ANBEC,0.0,168.0,Pieza,168.0,100.0
CORREDERA DE EXTENSION TOTAL PUSH TO OPEN CROMO 45 MM ANCHO 16 PULG LARGO SHUTZ ELITE,JRE816,7506069078699,ANBEC,0.0,195.0,Pieza,195.0,100.0
CORREDERA DE EXTENSION TOTAL PUSH TO OPEN CROMO 45 MM ANCHO 18 PULG LARGO SHUTZ ELITE,JRE818,7506069078705,ANBEC,0.0,215.0,Pieza,215.0,100.0
CORREDERA DE EXTENSION TOTAL PUSH TO OPEN CROMO 45 MM ANCHO 20 PULG LARGO SHUTZ ELITE,JRE820,7506069078712,ANBEC,0.0,235.0,Pieza,235.0,100.0
